time,weekday_power,weekend_power
00:00,4612.580696283854,4109.839716383143
00:05,4834.711530562082,4346.802230961567
00:10,5007.628380350751,4664.367753432635
00:15,5374.307717644025,5020.903976121882
00:20,5649.062362480016,5422.171094270526
00:25,5891.089707630452,5692.145486403799
00:30,6116.700673669013,5933.676431690776
00:35,6309.197658715313,6162.256869056116
00:40,6554.740288472146,6359.295271790229
00:45,6663.186818579494,6550.652930251967
00:50,6860.886424843262,6588.908571750546
00:55,6970.317234640402,6824.758772765148
01:00,6830.338601613672,6714.878082853343
01:05,6748.854304437389,6553.989870943432
01:10,6758.732254181365,6384.5606798827475
01:15,6584.690513318648,6244.528347294492
01:20,6514.84180818954,6139.096911637973
01:25,6338.128451025961,5878.338831890651
01:30,6137.686922769203,5750.820026895388
01:35,5932.921594446576,5603.716558079981
01:40,5706.888794255247,5481.28261509076
01:45,5674.759092952779,5243.048885010826
01:50,5526.589846793144,5138.094155167372
01:55,5412.659472699816,4912.810933009076
02:00,5275.036080359373,4805.234321193757
02:05,5198.85986293875,4725.386097505135
02:10,5046.858956558142,4643.392697657713
02:15,4962.45697315855,4441.189981948714
02:20,4865.821799328695,4351.1323087635865
02:25,4854.854111356737,4276.329221596584
02:30,4669.352542677166,4185.318136785323
02:35,4613.670434511837,4055.5747046624174
02:40,4648.120223654528,3999.4823206582705
02:45,4429.434368290569,3983.9496562491904
02:50,4451.615814156935,3836.0914032297615
02:55,4306.18848999029,3757.911649886871
03:00,4287.24110596181,3714.4916954134064
03:05,4161.850904051628,3627.2148061378325
03:10,4154.750029146706,3539.8981913778366
03:15,3975.189291451946,3461.7184380349468
03:20,3941.7237819990464,3466.1676922902334
03:25,3874.792763093247,3388.2660173382988
03:30,3999.866589388853,3351.4802187633413
03:35,3921.1945198976878,3330.6640649261085
03:40,3733.337710531831,3290.6605021129526
03:45,3687.4632464183496,3218.3203949801264
03:50,3468.425862593751,3178.992165402148
03:55,3412.6031430441662,3222.849100204257
04:00,3488.498137696278,3182.567459000146
04:05,3353.686973040952,3212.4410232856408
04:10,3250.4782169971354,3100.0973533396586
04:15,3204.6037528836546,3124.846330134689
04:20,3167.130818979462,3138.4324458070814
04:25,3090.321850329687,3156.348639281494
04:30,3207.275369184516,3066.3704170652104
04:35,3282.1509313007728,3030.97501044503
04:40,3246.541098237971,2976.7099987243046
04:45,3228.683452437474,3001.737053910291
04:50,3216.4502620072126,2968.447097964487
04:55,3175.532349188751,2876.6812289492045
05:00,3193.8469819880797,2817.6888845822373
05:05,3384.2699491166063,2845.6556256154663
05:10,3439.038083284272,2883.3551103321342
05:15,3506.0745607282634,2846.7282136948656
05:20,3656.071754883224,2796.9124562294264
05:25,3568.1193340311706,2812.9218264515735
05:30,3611.7088631504935,2818.0861394264593
05:35,3558.1710785950672,2832.3475883340293
05:40,3582.1453196106945,2762.66908865749
05:45,3710.242290667802,2755.0417956484275
05:50,3788.633137390456,2803.7849650344674
05:55,3830.2892599762604,2818.1655903953038
06:00,3972.4122166128923,2997.56587804596
06:05,4144.204175327514,3163.975932290556
06:10,4300.669493158246,3391.0468012478527
06:15,4396.390692990437,3722.31761584458
