time,weekday_power,weekend_power
00:00,99150.62271975008,78895.80721783487
00:05,98178.1840586915,78310.14537112827
00:10,97587.36459565813,78120.66940210233
00:15,97102.9225143637,78682.86582818444
00:20,96441.42519770039,78859.00253320392
00:25,95953.4801324068,78988.0623466386
00:30,95906.70499312402,78684.95921633144
00:35,95853.1814581958,79125.25229543488
00:40,95840.92101419877,79967.52458220719
00:45,95070.41907779715,79974.29158110097
00:50,94533.89586675064,80322.28084795541
00:55,94257.52073211169,80943.77371038737
01:00,91911.96385785626,79396.2243518579
01:05,90048.63394266051,77606.96168751812
01:10,87823.36335719947,76781.04703835957
01:15,85784.06001051693,75232.13454336229
01:20,84393.68444967721,74121.71383999314
01:25,82348.86905464306,72504.69320505053
01:30,80420.93999334531,71824.58547450263
01:35,78808.12494855946,70540.70565560434
01:40,77071.57214545066,69299.91068577798
01:45,75078.63182228629,67837.41130615097
01:50,73050.2495433658,66952.44363786897
01:55,71467.67349280794,65776.54370059955
02:00,68426.25915001516,64056.508895446525
02:05,65660.55025374386,62594.7397674987
02:10,63549.126648255246,61386.66007289984
02:15,60989.475634286966,60005.315996552956
02:20,58791.147116937056,59090.94352732242
02:25,56655.975340513025,57968.157228852404
02:30,54448.58027634178,56684.472143735235
02:35,51916.48950413153,55412.90923649253
02:40,50026.166006354084,54827.928958019846
02:45,48251.698552901515,53999.96960415957
02:50,46482.02194521249,53426.381251882165
02:55,44870.49476219104,52334.70367494544
03:00,42442.10261924979,50454.35428448861
03:05,40287.25231506582,48963.32640592809
03:10,38713.742811329284,47327.4652776625
03:15,36791.428827324286,45534.064520474
03:20,35236.9281632302,43605.46983574566
03:25,33424.9066607279,41950.184012813734
03:30,32252.179738070765,40431.94208834224
03:35,31267.017002779965,38982.63592238585
03:40,30220.91264879804,38186.272124511655
03:45,29388.59334770551,37281.587660891644
03:50,28814.361544197534,36117.03096637223
03:55,28146.42491871225,35294.962309390714
04:00,27676.406889179034,34568.11847137496
04:05,26912.653348422842,34099.637677454964
04:10,26487.81350958456,33844.87720830986
04:15,26330.539830916772,33752.037878162766
04:20,26237.29863917465,33425.225910004716
04:25,26020.371203580133,33457.11356666247
04:30,25895.139525610462,32898.51971553101
04:35,26011.819801464557,32685.334908654182
04:40,25861.139975030463,32952.85044046239
04:45,26005.432007113162,33640.21200435686
04:50,25996.571518174133,33460.764825058395
04:55,25617.270471324824,33678.72060957256
05:00,26071.11295709725,33992.53409784112
