time,weekday_power,weekend_power
00:00,3596.4411070211695,3289.5334776672876
00:05,3877.3772320922276,3482.618119188084
00:10,4119.366074269707,3590.950699581394
00:15,4364.973281427058,3731.82133415644
00:20,4678.018834311623,3947.2742929245246
00:25,4957.729843680835,4226.642198122537
00:30,5186.44185057784,4515.146278533931
00:35,5410.224903604627,4764.068773034836
00:40,5649.578322469995,4965.256028047947
00:45,5787.546294241873,5139.494118185833
00:50,5982.752811246523,5235.870558670011
00:55,6183.187438281146,5393.265420760879
01:00,6002.924483732737,5354.7301565927055
01:05,5985.929564752474,5300.181065758618
01:10,5760.921396023841,5161.887955475616
01:15,5657.057226463824,5136.763473638816
01:20,5565.586669236439,5039.570391794784
01:25,5423.558721010768,4904.071726165036
01:30,5266.672683517357,4806.342723428598
01:35,5083.247220994414,4630.382030422268
01:40,4902.6423736920015,4490.506677504545
01:45,4677.263821146532,4321.436395971995
01:50,4551.304832359031,4146.892065324164
01:55,4373.890984093986,4074.6448250194617
02:00,4262.405455225972,3968.966329045682
02:05,4061.657426500179,3812.6688287821185
02:10,3849.2138164811795,3749.5960437545414
02:15,3720.918560541321,3577.2081566975785
02:20,3590.457983826106,3440.4845290280477
02:25,3481.693351458704,3406.951193188988
02:30,3465.2540082036967,3269.8702849245205
02:35,3342.0444069796417,3161.550464552459
02:40,3187.166989416002,3138.531386221536
02:45,3032.4605182293635,3099.5112412459484
02:50,2977.173610800695,3123.538361255442
02:55,2919.464963031167,3026.9705204525485
03:00,2862.1409446098933,2921.011304011318
03:05,2838.3793982066413,2841.860892211589
03:10,2786.340471941007,2795.8992956772304
03:15,2802.3097126592597,2811.466521599473
03:20,2823.8774472243213,2722.733333842691
03:25,2733.0764299735265,2728.0797827454944
03:30,2694.5992496167023,2663.7565156356386
03:35,2684.0575563682573,2656.1515429719857
03:40,2662.090946923525,2633.77046570345
03:45,2627.2036404837386,2697.0474110709915
03:50,2588.1993754644923,2702.317299846308
03:55,2517.2851200715745,2741.184324566923
04:00,2473.992950095866,2720.9214108255123
04:05,2413.4636871058083,2747.29637474459
04:10,2389.146564977301,2714.1841196067057
04:15,2328.2611637018226,2739.665882038442
04:20,2314.8418731071806,2745.2802913874475
04:25,2285.310886480118,2732.265069714753
04:30,2188.897129851097,2684.134269568279
04:35,2104.107726858199,2688.2174763675553
04:40,2086.144111741592,2791.267407964301
04:45,2058.821182484136,2813.878165615296
04:50,2075.7733648701487,2717.2337646849155
04:55,2094.3068012434287,2720.3727299118596
05:00,2164.594253254006,2776.0574626369953
05:05,2142.827081249109,2810.0246391984783
05:10,2224.8955877413946,2760.681637033469
05:15,2242.958921577919,2721.5466518666517
05:20,2313.7307216566687,2631.779902388803
05:25,2389.8730870795584,2577.6008521709005
05:30,2466.7847111989563,2577.4477319159273
05:35,2569.6659390912123,2657.350984969273
05:40,2636.933338441425,2668.197003029852
05:45,2775.1434842473886,2682.8327474010093
05:50,2900.9030355950536,2698.9996943218957
05:55,2905.1339584258485,2709.2459913838306
06:00,2975.3786738421754,2845.2040177784966
06:05,3093.21770972209,2951.801235282114
06:10,3306.2168954663457,3057.95185204206
06:15,3461.9917815092454,3232.6748229873597
06:20,3620.672755961176,3377.973184935371
06:25,3700.3337676440196,3433.338917129314
06:30,3713.425411016075,3598.7343125425155
06:35,3729.1239866374076,3608.6105689882656
06:40,3834.7118654988594,3650.437918638356
06:45,3961.4258674514513,3717.2111098277783
06:50,3997.0112049306613,3719.520673673619
06:55,3984.218717718359,3831.706780483746
07:00,4099.137419657826,3994.218411094959
07:05,4189.040968429362,3945.9472507147593
07:10,4227.589376443269,3962.4587182093346
07:15,4186.562245962836,4033.595836665483
07:20,4234.569686837511,3991.717446930402
07:25,4318.0200098772275,3996.0813741971288
07:30,4395.700892693133,4053.4249096844705
07:35,4379.517969003628,4070.8933787726264
07:40,4460.005221508648,4046.368617934471
07:45,4372.195765855385,4030.3420312473095
07:50,4335.741450959748,3941.4940032992986
07:55,4353.833275859107,3900.342934775338
08:00,4248.71549953441,3762.994066064668
08:05,4081.1595590098023,3659.905854404179
08:10,3952.921285195611,3461.5130440443227
08:15,3771.803598762193,3449.2123835615016
08:20,3588.734274524671,3309.707071259964
08:25,3466.3509141227914,3220.0168819096016
08:30,3303.8236461883207,3041.8487052274127
08:35,3242.3114415305026,3027.506441344953
08:40,3126.3670613290246,2916.0348957246997
08:45,3091.7789110489916,2864.114369267647
08:50,2992.231137508271,2932.8015636442296
08:55,2874.947677353612,2878.277992852638
09:00,2899.1935718250356,2775.687422020811
09:05,2843.792700145032,2766.2067262337405
09:10,2899.336027139204,2633.260064853541
09:15,2900.4329330582987,2679.068541132926
09:20,2830.8862486813955,2623.0010077703582
09:25,2782.907298869554,2622.2226464742457
09:30,2847.396819593487,2597.506485317374
09:35,2829.9317980764686,2636.93495097289
09:40,2804.218613869113,2639.6017954136673
09:45,2769.2030976465758,2615.3705150642095
09:50,2680.5246645768866,2584.720944027139
09:55,2696.123521478302,2502.5336471704477
10:00,2622.0040215166,2347.9587497753296
10:05,2548.36886962307,2291.9294964765045
10:10,2419.646247740707,2127.5293827206265
10:15,2303.3884658480592,2008.6059846916928
10:20,2193.5981552186468,1913.1610257586
10:25,2058.436553135882,1807.7632502522704
10:30,1978.4763852932851,1655.5489567879838
10:35,1885.2251366387977,1553.39222667858
10:40,1884.1709673139533,1481.3108666500987
10:45,1789.6946029576193,1416.592038881563
10:50,1787.0021975198408,1420.3179650859029
10:55,1783.5832699798045,1402.2370149778558
11:00,1786.0904835091644,1453.8002608399718
11:05,1836.8330664158686,1548.390298349466
11:10,1891.1085411139434,1582.4595550809308
11:15,1802.9856837695102,1630.6796753761391
11:20,1883.9287932798673,1792.3491445850009
11:25,1908.3171430654588,1853.5462064891603
11:30,1866.4352807000153,1931.3312960153814
11:35,1869.0137218864593,2006.9727019719821
11:40,1900.026243780871,2036.729071521711
11:45,1872.2189664552434,2063.588916248203
11:50,1862.8454067829773,2118.4952876772268
11:55,1814.7524927198015,2066.829961645129
12:00,2289.2568986825763,2389.9519797016405
12:05,2857.45416477376,2685.4740717992913
12:10,3233.123073766655,2932.4698030917884
12:15,3641.6136871438976,3268.6453228847377
12:20,4048.337854625455,3626.5256388200924
12:25,4382.951142075081,3939.5672400908898
12:30,4654.08634153137,4206.238924147401
12:35,4910.050050028747,4451.231332104003
12:40,5209.476874878835,4690.481730499122
12:45,5441.835737818546,4896.083952863951
12:50,5617.4831401879055,5013.271988003192
12:55,5799.569522757667,5135.7937120239885
13:00,5788.942356320721,5121.885288863952
13:05,5674.650457763594,5049.484928304278
13:10,5536.112664735044,4905.692248863499
13:15,5521.411276312888,4824.206753175434
13:20,5383.7567062321805,4689.499208863046
13:25,5468.660073476412,4551.856859663678
13:30,5288.753257213424,4450.593331041616
13:35,5038.986354882362,4242.8346650859185
13:40,4908.995880703902,4110.9215654267855
13:45,4857.142146346687,3933.774190444416
13:50,4654.570689599542,3926.169217780763
13:55,4571.761415473581,3852.0972944376344
14:00,4311.02545395157,3558.897526207072
14:05,3934.4590764794157,3315.347000651465
14:10,3588.705783461837,3070.967073714755
14:15,3440.0679086587634,2932.0614824118607
14:20,3206.51242108004,2742.2434063304854
14:25,3011.2916585439725,2587.1963881492006
14:30,2787.038502980431,2412.881737883829
14:35,2741.452802446615,2361.8288928716224
14:40,2672.6468857033865,2270.518180822797
14:45,2660.4669563420075,2251.378148951188
14:50,2571.5463492382323,2298.4881473978426
14:55,2488.893775957857,2252.7179511822005
15:00,2445.345186416646,2196.433497458421
15:05,2483.82236677347,2201.1164252563412
15:10,2470.403076178828,2161.1137586446775
15:15,2476.5429002194765,2188.2543238386197
15:20,2497.9681794703697,2126.368220787082
15:25,2482.127148534869,2141.335725710681
15:30,2493.3953638855714,2053.112938803809
15:35,2554.465957069468,2089.5300394448577
15:40,2477.7822614527395,2183.316195615744
15:45,2453.308438478647,2203.285628868457
15:50,2416.9111057086784,2174.766981379759
15:55,2380.4995274072926,2156.443590868005
16:00,2325.6399859211283,2194.1111735913323
16:05,2362.051564222514,2215.548009287535
16:10,2466.85593885604,2213.047045122978
16:15,2435.672470584627,2203.630149442146
16:20,2481.1157158042747,2255.295475474244
16:25,2451.342555143126,2247.9201831930504
16:30,2395.286389017949,2236.7806846437734
16:35,2485.061728006733,2250.433907378855
16:40,2519.8493157266016,2271.3475822039004
16:45,2544.3801208263612,2270.620260992779
16:50,2601.5331928706332,2293.7924595786744
16:55,2658.8857023547407,2225.9601866256903
17:00,2614.9524834652752,2182.55059434088
17:05,2547.8987670863153,2151.1864621139357
17:10,2442.1684329106956,2103.7702231573353
17:15,2521.0174493027807,2053.5722995687274
17:20,2513.4245810576167,2025.3216125262318
17:25,2420.914100036804,2120.779331480572
17:30,2392.4657737974194,2037.6988331365392
17:35,2358.1910252085563,2040.8377983634832
17:40,2400.42902585942,1999.2911691808429
17:45,2391.3546223469075,1939.969830400101
17:50,2368.2483703888297,1907.278655963392
17:55,2383.177687313654,1983.455982812398
18:00,2309.912919236962,1871.5633564909688
18:05,2214.425122150034,1821.0847124349107
18:10,2182.030783708191,1724.15959103708
18:15,2077.012726103412,1659.6321635872605
18:20,2065.5165822500403,1590.8046089769527
18:25,2059.0491109868053,1542.3803283417806
18:30,2010.6000586382088,1520.0885712219795
18:35,2017.0247933071935,1509.370153373878
