time,weekday_power,weekend_power
00:00,4213.834379819572,3703.759138381246
00:05,4550.405264096963,4061.479838762487
00:10,4683.944806193702,4432.583860772103
00:15,5051.445412551454,4787.946877550418
00:20,5384.707163491516,5142.107937982143
00:25,5745.135831668685,5528.120841598499
00:30,6088.485101975767,5923.194646904532
00:35,6346.250577018213,6176.576290583725
00:40,6780.06728291841,6522.277427499067
00:45,7055.606006369414,6712.117186624883
00:50,7230.910013570349,6974.813991990146
00:55,7506.155184870461,7315.198783526341
01:00,7292.929577086101,7251.564440792459
01:05,7150.263231752534,6990.000248138406
01:10,6983.952594992567,6890.422787732462
01:15,6676.950418277763,6641.57159489811
01:20,6447.499382516819,6284.960392682951
01:25,6347.264666266749,6079.171597419693
01:30,6087.044027780478,5835.521177238854
01:35,5925.2701060797535,5726.790356962726
01:40,5761.7882445920195,5468.554658806922
01:45,5545.280190029501,5212.76910243455
01:50,5422.895629666663,5106.765798483377
01:55,5214.900587480016,4948.477393455544
02:00,4944.779235540929,4813.557793550833
02:05,4765.2320654316445,4757.019616170856
02:10,4662.648931974438,4637.40184514004
02:15,4510.1886194247445,4580.979240485697
02:20,4380.678747762979,4424.632457248509
02:25,4241.29484920757,4340.63420025798
02:30,4120.7516614276,4244.385234350285
02:35,3966.6901553275857,4194.064869609399
02:40,3769.0494980996787,4112.285608951035
02:45,3726.858048048731,4095.458220098777
02:50,3706.175964690423,4000.1107214510243
02:55,3665.3989022755914,3959.1055183962094
03:00,3527.215898882923,3839.349060094632
03:05,3465.7567531097834,3769.2888738155198
03:10,3284.661762568523,3590.3822945346456
03:15,3186.64203072973,3547.227438783045
03:20,3149.0139822971955,3411.776204340419
03:25,3116.616499462375,3345.183199830316
03:30,3122.033870974293,3332.0772527434615
03:35,3082.511076840546,3322.2766856097287
03:40,3039.652462810298,3293.129244204925
03:45,3045.069834322216,3388.707888303945
03:50,2970.6410207914796,3459.184136395338
03:55,2941.2858057022686,3367.534964967862
04:00,2859.0111437749615,3381.9353265818136
04:05,2781.4600028211,3392.336871888841
04:10,2835.7938372953126,3432.3943785934603
04:15,2801.0212506941834,3433.0878149472624
04:20,2737.6673592198313,3480.4726324570543
04:25,2636.6320461946007,3536.4329462088626
04:30,2590.010627321099,3519.6286719017316
04:35,2606.5562940077457,3516.9936137572845
04:40,2610.158979495967,3405.743308062343
04:45,2611.4933074545675,3433.781251301064
04:50,2607.0900251911858,3434.8676349220204
04:55,2621.340647789039,3432.5561804093477
05:00,2660.1429048251416,3457.311858240073
05:05,2733.5576291073417,3504.6966757498653
05:10,2817.7537232950335,3455.7631837165823
05:15,2966.024246054722,3511.2149774756026
05:20,3076.826839736908,3558.1143895377336
05:25,3045.550192387312,3592.739978137572
05:30,3170.2297968389435,3677.061838759875
05:35,3253.545234573959,3651.543380939968
05:40,3341.7709991966244,3615.6233778130327
05:45,3347.4285497410906,3622.095450448516
05:50,3452.573592878811,3665.0653898391033
05:55,3397.73271378033,3736.4199906453127
06:00,3539.0914177144673,3901.111124673249
06:05,3694.4071920955666,4080.503109401784
06:10,3812.9488879376354,4215.7463129382695
06:15,3903.9767412733618,4387.556726865238
06:20,4052.193890914706,4573.074066052356
06:25,4194.246445387316,4639.01986329891
06:30,4376.862569801381,4704.017964195269
06:35,4512.083365125957,4743.451378181468
06:40,4559.878992603027,4722.532714841778
06:45,4615.41372223998,4692.7149516283
06:50,4634.147686778731,4736.909961910604
06:55,4728.644792806819,4749.530503549797
07:00,4815.029184846616,4744.121699990143
07:05,4867.548333297132,4816.470226236801
07:10,4954.893441467121,4766.011174225154
07:15,4952.998695765908,4799.781524655303
07:20,4905.9502919456545,4722.001080303864
07:25,4963.192961369616,4724.9366275349585
07:30,4978.964717840274,4773.5234013913405
07:35,5020.06201896517,4839.792802269669
07:40,5036.047267909204,4886.946474328194
07:45,5002.315457115783,4848.876818504473
07:50,4869.709944590065,4805.999337294393
07:55,4895.14223548099,4775.095190459958
08:00,4751.88878584564,4532.438695719568
08:05,4551.019054957919,4353.532116438694
08:10,4315.696976179134,4057.0880751884088
08:15,4101.350532909549,3820.0253003686876
08:20,3903.2295176165458,3599.628112585337
08:25,3708.3642625425277,3406.575431686905
08:30,3522.465691350305,3100.700656024915
08:35,3412.276888529075,2958.1994853186375
08:40,3300.9939367817933,2763.7368171674757
08:45,3245.138968434776,2582.7961579154494
08:50,3187.8962990108143,2524.570618741222
08:55,3149.8145790723556,2507.835688069471
09:00,3102.7661752521017,2501.4098445242407
09:05,3180.6375549160275,2433.083249129633
09:10,3164.278694143585,2464.2878850507154
09:15,3164.9992312412296,2639.6810534723268
09:20,3183.3062108332283,2713.555139697349
09:25,3124.222168826398,2658.242033209089
09:30,2967.5720664866985,2739.6976902356787
09:35,2945.82252076151,2680.7556001625226
09:40,2938.6705229034114,2719.9116396071995
09:45,3023.720586984608,2716.8605196504714
09:50,2969.600244983771,2643.0557770608293
09:55,2866.323260988092,2641.7382479886055
10:00,2729.207719962304,2581.6173161139864
10:05,2655.20589137832,2480.283150278411
10:10,2516.6492761572435,2443.438565346407
10:15,2374.3031695337413,2354.008390251097
10:20,2225.845840859849,2286.9068657482057
10:25,2131.775719778513,2256.950415263966
10:30,2038.0792105255857,2213.7493304221116
10:35,2069.649410026074,2135.391022442504
10:40,1965.8120082877822,2051.531452722735
10:45,1899.362475949477,1995.6867116965607
10:50,1892.4239705647544,1842.5297356868616
10:55,1828.7498403803381,1804.4138507728874
11:00,1774.9230505303938,1780.2129220252032
11:05,1790.7481801193958,1772.74692394927
11:10,1782.1284215068365,1768.8636803679797
11:15,1841.6928215787632,1828.3142904339238
11:20,1929.2781087813003,1837.4445357589814
11:25,1920.258051781161,1960.506374013681
11:30,1942.7548211631654,1983.8058355014225
11:35,1949.9335055804363,2040.9912201449474
11:40,1938.1914195447519,2068.2432688493595
11:45,1948.1455061159115,2141.192773269313
11:50,1927.0898109291954,2208.3174123173308
11:55,1903.8458178903747,2283.9250894268575
12:00,2412.278143235512,2711.960236083605
12:05,3091.3710144856536,3103.936692342657
12:10,3714.9825292171863,3427.863927748622
12:15,4250.501712121913,3825.1105002965674
12:20,4752.128964878188,4257.49118143714
12:25,5197.954622405789,4637.794792407194
12:30,5611.035871829334,4951.8983461343
12:35,5906.749634014378,5281.85847781834
12:40,6218.502018261801,5572.593226422324
12:45,6489.5307132127355,5788.968483353624
12:50,6826.902194265287,5946.008702944613
12:55,7134.651594636908,5942.125459363323
13:00,7130.808730116139,5948.851791995201
13:05,7168.463465107845,5927.054775940696
13:10,7076.901880588678,5822.322771971492
13:15,6955.6915288294085,5709.685593568947
13:20,6808.8887668241805,5710.7257480996495
13:25,6614.423810137743,5554.309621227082
13:30,6534.871177245981,5450.455969972693
13:35,6443.38965240433,5278.599326955472
13:40,6310.4105280502035,5168.319832155853
13:45,5896.8756071207345,5150.359830592385
13:50,5891.11131033958,4844.277024024254
13:55,5726.401867129934,4736.355212827561
14:00,5256.931918175932,4548.850022759545
14:05,4980.3524189172185,4274.665288466299
14:10,4582.509194780891,4013.7020739855407
14:15,4257.973948690076,3767.8788865627894
14:20,3946.008071969278,3476.288899789117
14:25,3665.6657678673114,3128.831057444143
14:30,3480.300927858529,2912.848747779997
14:35,3155.31201026179,2805.1811965796987
14:40,3009.123039117518,2652.4402823822807
14:45,2854.4210555973755,2496.25530096098
14:50,2766.5689028031184,2388.7033224863153
14:55,2719.9474839296167,2295.0663001779403
15:00,2706.7376371394716,2235.500117386363
15:05,2678.4231978579687,2225.352832075729
15:10,2664.0124559050832,2188.161528966824
15:15,2576.7740939717823,2208.4329850429644
15:20,2525.1356019739424,2141.262116904693
15:25,2435.9224346619126,2179.516689089428
15:30,2500.690713772381,2254.8238771123074
15:35,2526.229750899995,2261.5270951990583
15:40,2485.052390097583,2195.812443403771
15:45,2504.4535186156345,2270.4261950728487
15:50,2443.4480443484194,2279.4408676722724
15:55,2336.621747982863,2225.1216866244617
16:00,2321.063483985581,2282.0759258167195
16:05,2386.49892707535,2404.883504075025
16:10,2350.9524302582327,2402.063529569564
16:15,2467.0389626564765,2443.322992620773
16:20,2595.161133241297,2456.336481527121
16:25,2593.2663875400845,2430.0321291729047
16:30,2536.851001450455,2489.991259231637
16:35,2573.811885903689,2507.8588026145976
16:40,2631.0545553276506,2619.0166501290323
16:45,2627.6653623128054,2607.505606655922
16:50,2647.440102659265,2594.0067123019126
16:55,2598.2300875460783,2628.7709881725114
17:00,2552.9696831903493,2692.012383639239
17:05,2522.0399611099892,2650.5680042270155
17:10,2529.7523767107004,2589.3144596411867
17:15,2500.237042266457,2519.369846087708
17:20,2482.7306594496185,2466.044590480347
17:25,2464.95741104106,2376.013437211742
17:30,2496.6610433374076,2330.1541796803135
17:35,2455.964040600092,2300.035927380187
17:40,2404.6457873123168,2312.1941781168457
17:45,2341.798940462233,2321.2319652613965
17:50,2326.4541689383273,2255.101251653828
17:55,2327.5483178643794,2246.6182135923186
18:00,2328.855959263808,2257.505164347008
18:05,2265.582127466972,2240.6315464044965
18:10,2254.854130679824,2188.2077580570776
18:15,2175.194751551374,2103.724095618887
18:20,2171.7254988590125,2035.836676581687
18:25,2155.206518731538,2061.932998029763
18:30,2177.1428703709303,2111.1669791496934
18:35,2261.3923376769662,2102.9844301748317
18:40,2237.321061303813,2128.3179716337254
18:45,2244.7399247536323,2201.244361508552
18:50,2232.8910924812594,2179.5398036345546
18:55,2205.964354276701,2178.4303054684715
19:00,2627.5052429577736,2374.788366320025
19:05,3038.0779558191493,2682.928367404435
19:10,3332.163837894701,2916.8013349966677
19:15,3690.0305963913565,3084.543588981332
19:20,4063.1353801752302,3259.728726496803
19:25,4314.202528865501,3425.113296878541
19:30,4593.423997482244,3642.713624701558
19:35,4803.447218165963,3784.9374208663144
19:40,5019.688407136761,3925.3582825111866
19:45,5197.954622405789,4103.247821806484
19:50,5393.487041459108,4176.728960764352
19:55,5345.077623121081,4215.607625667509
20:00,5469.010003915896,4124.513203323074
20:05,5426.791867305776,4078.1223112537314
20:10,5359.621797869827,4154.169164720666
20:15,5247.88517461662,4192.469965995654
20:20,5181.408955719143,4265.951104953522
20:25,5053.153352338462,4266.921915848845
20:30,4976.002509772181,4224.3218091802855
20:35,4934.3181043455015,4137.526692229422
20:40,4892.687072037165,4134.151968640919
20:45,4839.927744554101,4125.738274214791
20:50,4704.306650841946,4160.086488273108
20:55,4856.126485971511,4229.152749111771
21:00,4702.785516969141,4098.439996420125
21:05,4611.437424923351,4099.5726091313345
21:10,4580.4810162838185,4024.8432847366234
21:15,4561.666992067551,4047.3337371449297
21:20,4577.83904692579,4071.2804058962197
21:25,4521.103422126096,4029.6973392132363
21:30,4434.532224172095,3907.213364586705
21:35,4542.826281292112,3971.5642582195155
21:40,4495.93799682689,3865.283579726821
21:45,4470.052034430041,3834.610578343653
21:50,4437.414372562673,3817.3208985888605
21:55,4398.585428967398,3868.6814178604495
22:00,4324.9305256526495,3690.075327666223
22:05,4182.584419029148,3622.4883977156705
22:10,4089.6618199922086,3411.4063716183914
22:15,4026.6281672279206,3322.9701219635303
22:20,3971.6538553335795,3325.651409198231
22:25,3899.5200858916364,3228.200486943946
22:30,3866.5354987550318,3172.2401731921377
22:35,3906.1917256846386,3168.749876878002
22:40,3857.328635840688,3202.1735091312503
22:45,3845.4798035683157,3139.8335809244654
22:50,3763.2051416410086,3176.470134950329
22:55,3703.5339953323937,3157.3081770402714
23:00,3688.6428953144123,3148.778909888509
23:05,3681.5175840154857,3233.2625723266997
23:10,3700.0647426400324,3196.9958510228635
23:15,3795.896176626721,3223.4388906478403
23:20,3757.6276507740586,3312.314316660109
23:25,3745.5386394691377,3252.2164993306164
23:30,3777.002092732938,3252.19338478549
23:35,3886.3636122198354,3277.0184062515955
23:40,3810.2535454612625,3327.824176440143
23:45,3707.2434270573035,3347.0785925307077
23:50,3747.646877643727,3287.5817533745103
23:55,3761.817440564064,3322.1379983389684
