time,weekday_power,weekend_power
00:00,3289.0974906504593,2447.604577996065
00:05,3181.4685336451826,2359.074025125216
00:10,3006.6661778520047,2390.8444088299493
00:15,2927.421769808232,2419.5525868763953
00:20,2782.7969371547315,2373.072679563102
00:25,2744.0080873283346,2375.4240160507156
00:30,2765.170233262267,2383.4896470256695
00:35,2749.184984603342,2293.7014025451667
00:40,2702.618162285714,2271.090294693347
00:45,2694.688670849849,2165.9089985555597
00:50,2613.525022840708,2199.976036504009
00:55,2572.1350977980874,2136.243881240899
01:00,2404.5046387176026,2062.942333295641
01:05,2258.3393634603194,1973.8922991077613
01:10,2153.4882537733392,1925.5531955019367
01:15,1969.4684955149041,1804.2406374142417
01:20,1898.4566167962655,1716.4756359579646
01:25,1775.3727274382836,1613.645676307791
01:30,1775.6000058552352,1592.0461899680843
01:35,1697.4414835813423,1535.1766563141728
01:40,1623.651757544407,1464.9646551491512
01:45,1595.822778046562,1396.6118502766612
01:50,1533.5737449592775,1311.580961015284
01:55,1513.9015353142493,1301.0546290649204
02:00,1444.1018081526854,1300.7812178454305
02:05,1405.4897304283618,1274.8891753597313
02:10,1363.7715143390335,1163.3100566858789
02:15,1325.1089302998316,1114.8342474703093
02:20,1285.5119794353843,1121.0953643966293
02:25,1258.0617972991254,1096.761765862023
02:30,1239.4249671090986,998.8805492846175
02:35,1177.8830224301078,1025.5108020629395
02:40,1141.771007292251,1022.1478440632129
02:45,1089.8757687549812,932.7697164119453
02:50,1088.8908956148578,894.273416707759
02:55,1009.3181965243776,873.794916367961
03:00,983.8882669832435,832.0450231518442
03:05,965.0746646911433,832.0450231518442
03:10,925.6039796138914,801.3136020811728
03:15,850.0465325562219,775.5309240832696
03:20,847.622229442072,770.0900408154195
03:25,821.9397683265473,813.863177055762
03:30,788.8581320813778,839.6458550536651
03:35,756.508837401941,833.9042194443759
03:40,791.6359793996745,789.3381906675125
03:45,742.7711197550921,756.8295966701564
03:50,677.6179735623155,780.096891448752
03:55,643.9807678534867,741.1357926714328
04:00,597.91900868464,755.1891293532167
04:05,571.4284465310652,705.1001939426561
04:10,581.4286968769333,698.1008667237131
04:15,559.4331967475115,686.5355721392879
04:20,549.0288958826185,646.8909453132438
04:25,611.252675812464,611.976332584376
04:30,568.7263586850858,551.470429711248
04:35,559.9635130537317,571.484130977913
04:40,568.4738271106952,540.3972753219047
04:45,607.8940058730689,532.1949387372058
04:50,607.1869174647752,542.0104015168954
04:55,617.3386867552776,550.2127381015941
05:00,725.6242258539698,543.1313875168042
05:05,683.1989213563479,588.2442387326475
05:10,749.2359280594916,608.4219867310065
05:15,788.4288284049138,639.6728891187089
05:20,878.0522841561401,653.7262258004928
05:25,938.6346088524467,701.4911658453887
05:30,983.7620011960482,743.5964936468424
05:35,999.8482624847298,750.3224096462955
05:40,1025.783255174645,743.8699048663324
05:45,1056.6931198800555,769.8713118398275
05:50,1094.825387613037,857.4722665644105
05:55,1048.3595779251655,853.835897345194
06:00,1161.4432169372792,871.3068742706024
06:05,1196.0147894713532,978.0192732375335
06:10,1199.221940466114,1052.9339473777825
06:15,1298.4921023590616,1081.31403196084
06:20,1286.648371520142,1137.7461076635677
06:25,1293.4162177138103,1166.0715100027276
06:30,1370.9939173666048,1180.3435756601034
06:35,1384.5043565965022,1207.3566041457113
06:40,1358.3673386470743,1229.256842826857
06:45,1442.7633908084154,1289.1065587732094
06:50,1459.3294620884392,1298.3205168700208
06:55,1411.2474503244675,1311.471596527488
07:00,1499.1789445272768,1365.6070179864998
07:05,1619.080936047937,1437.1860752489713
07:10,1655.9252927515265,1429.9680190544364
07:15,1784.5901299035409,1506.304431536033
07:20,1973.5342538625928,1616.2977651368435
07:25,2112.6791513518174,1677.0497381075127
07:30,2187.7062821032664,1750.2145804430256
07:35,2252.1270867303106,1817.4463993156066
07:40,2228.641650311984,1842.436184776989
07:45,2297.784795380132,1819.7703946812712
07:50,2482.107591527836,1911.6912466737956
07:55,2583.549524960543,1910.0507793568559
08:00,2749.563781964928,2008.4514772512923
08:05,2959.5185329132782,2144.93835802068
08:10,3167.0742339049184,2229.9692472820575
08:15,3328.6944415149064,2241.5072007445337
08:20,3481.8295882253706,2397.1602080001676
08:25,3642.717454269626,2405.9367081457954
08:30,3754.7657138267386,2486.620359017282
08:35,3922.6739576390532,2646.5112401750102
08:40,4252.000383801844,2700.947413975461
08:45,4263.339051491982,2711.2823580721815
08:50,4425.615841195386,2834.6728414280005
08:55,4670.748240456348,2883.804837570346
09:00,4835.777624320609,3064.119536823974
09:05,4878.000903558719,3209.1641887633978
09:10,4974.442711818491,3376.9019719204875
09:15,4970.47796610056,3600.7437373169173
09:20,5082.9555293341355,3683.888089163814
09:25,5146.01266345947,3701.0036315038856
09:30,5188.2864490124575,3763.450754035392
09:35,5364.57874109454,3858.707222905694
09:40,5308.1126810608,3934.79756528975
09:45,5326.294954416924,4025.5700901604164
09:50,5400.236199398494,4078.2837732780804
09:55,5332.178940100225,4252.884178044368
10:00,5294.198191311878,4317.682637063489
10:05,5290.688002427849,4469.453205002365
10:10,5364.9827916135655,4465.5707656856075
10:15,5308.541984737265,4399.049815983701
